price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_basement,yr_built,lat,long
703000.0,3,2.0,1360,5980,1.5,3,8,0,1945,47.5852,-122.388
405000.0,3,2.0,1450,6081,1.0,4,7,0,1969,47.7522,-122.278
430000.0,4,2.75,2470,50123,1.0,3,8,1190,1978,47.2504,-122.0
173000.0,4,2.0,1200,8460,1.0,5,7,0,1957,47.4413,-122.277
705000.0,2,2.5,2200,188200,1.0,3,8,0,2007,47.2458,-122.002
202000.0,2,1.0,840,7200,1.0,4,5,0,1907,47.3769,-122.237
213400.0,4,2.5,1680,6655,2.0,3,7,0,2001,47.3867,-122.191
210000.0,3,1.75,1590,7617,2.0,3,7,0,1986,47.3819,-122.312
305000.0,4,2.75,2030,8600,1.0,4,7,800,1977,47.3942,-122.16
685000.0,3,2.0,2060,2900,1.5,5,8,730,1931,47.5897,-122.292
468000.0,2,1.75,1250,7029,1.0,4,7,0,1986,47.6936,-122.186
338000.0,5,2.5,2400,4496,2.0,3,7,0,2004,47.3692,-122.126
601000.0,3,2.5,1740,1251,2.0,3,9,560,2012,47.644,-122.385
399950.0,4,2.5,3200,7545,2.0,3,7,0,2003,47.3666,-122.03
607500.0,4,2.5,2460,45738,1.0,4,8,810,1969,47.5952,-122.056
362500.0,4,1.75,1450,8450,1.0,3,7,0,1960,47.5289,-122.028
899000.0,4,2.5,3720,30649,2.0,3,10,0,1988,47.6651,-122.056
843500.0,4,2.0,2630,16475,2.0,4,8,0,1953,47.639,-122.219
351000.0,1,0.75,930,6600,1.0,3,6,0,1924,47.7127,-122.296
385000.0,3,1.75,1890,9920,1.0,3,7,660,1944,47.7327,-122.306
890000.0,3,2.25,2060,8640,1.0,4,8,0,1966,47.6534,-122.195
180000.0,3,1.0,870,5330,1.0,3,6,0,1969,47.369,-122.077
208000.0,3,1.5,1210,7247,1.0,4,7,0,1967,47.328,-122.321
322000.0,4,2.5,1950,4553,2.0,3,7,0,2000,47.5066,-122.175
850000.0,4,3.5,2640,5900,2.0,3,8,0,1937,47.5421,-122.383
672600.0,3,2.25,1520,5750,2.0,3,8,120,1908,47.5787,-122.388
305000.0,3,1.0,910,8008,1.0,3,7,0,1971,47.726,-122.22
453500.0,2,1.5,1710,4189,1.0,5,7,550,1951,47.5286,-122.383
369950.0,3,1.75,1640,4860,1.0,3,8,440,1965,47.7125,-122.32
260000.0,3,2.75,1730,4131,2.0,3,7,250,1975,47.5327,-122.346
215000.0,2,1.5,1120,1312,2.0,3,7,120,2004,47.534,-122.364
665000.0,4,3.0,2160,4400,1.0,5,7,840,1921,47.6163,-122.293
305000.0,3,1.5,1800,12196,1.0,4,7,0,1966,47.333,-122.345
438900.0,4,2.5,2740,5700,2.0,3,9,0,2006,47.3535,-122.026
320000.0,3,1.0,860,5060,1.5,3,7,0,1927,47.7062,-122.341
460000.0,3,2.5,2390,47480,2.0,3,9,0,2007,47.4517,-122.084
295000.0,3,1.75,1770,8235,1.0,3,7,740,1960,47.4323,-122.328
359000.0,4,2.25,2710,22860,1.0,4,7,860,1962,47.3207,-122.266
345000.0,3,1.0,960,3844,1.0,3,7,0,1972,47.7027,-122.346
234900.0,3,1.0,1250,8000,1.0,3,7,0,1956,47.5065,-122.337
230000.0,3,1.0,1250,9035,1.0,4,7,0,1970,47.275,-122.302
361000.0,5,2.75,2380,7500,1.0,3,7,1080,1984,47.5009,-122.235
450000.0,4,2.75,2310,5650,1.0,3,8,980,1952,47.513,-122.252
489000.0,3,1.5,1020,9072,1.0,3,7,100,1930,47.695,-122.301
475000.0,3,1.75,1260,10065,1.0,3,7,0,1954,47.5727,-122.138
485000.0,5,1.5,1420,9900,1.0,3,7,370,1964,47.6348,-122.118
609000.0,4,2.5,2150,37981,2.0,3,9,0,1985,47.7227,-122.098
430000.0,3,2.0,1550,6039,1.0,5,7,720,1942,47.5436,-122.378
834000.0,4,2.5,2370,4000,1.5,5,8,390,1928,47.601,-122.294
800000.0,3,1.0,1700,4400,1.5,4,8,0,1906,47.612,-122.292
380000.0,4,1.75,1720,9600,1.0,4,8,0,1969,47.4764,-122.155
414000.0,2,1.0,800,5000,1.0,3,6,0,1938,47.4914,-122.204
1190000.0,3,1.5,2540,2700,2.0,4,8,910,1922,47.637,-122.361
286950.0,4,2.5,2080,9846,1.0,3,7,840,1984,47.3338,-122.268
540000.0,3,2.25,2000,217800,2.0,3,8,0,1996,47.5599,-121.911
323000.0,3,1.75,1910,8329,1.0,3,8,0,2004,47.19,-122.016
570000.0,3,1.75,1370,3300,2.0,5,7,0,1927,47.6714,-122.32
344950.0,3,1.0,1090,6712,1.0,4,7,0,1972,47.7155,-122.211
264500.0,3,1.75,1650,16200,1.0,3,7,0,1976,47.3926,-122.168
252500.0,2,1.5,1280,8710,1.0,3,7,0,1967,47.4472,-122.16
509250.0,3,2.5,2100,7600,1.0,4,7,650,1980,47.6968,-122.127
550000.0,3,1.0,960,12527,1.0,3,7,0,1972,47.6891,-122.203
890000.0,4,2.5,2930,9158,2.0,3,9,0,2005,47.7065,-122.13
349950.0,3,1.0,1060,9525,1.0,3,7,0,1966,47.6855,-122.111
1600000.0,3,4.25,2820,7200,2.0,4,10,360,1930,47.6298,-122.29
240000.0,2,1.0,870,6552,1.0,3,6,0,1947,47.7188,-122.353
767500.0,2,1.75,2210,9374,1.0,4,8,650,1951,47.6634,-122.359
569000.0,3,3.25,2220,8227,1.5,5,8,450,1929,47.5665,-122.316
1250000.0,4,2.5,3700,21755,1.0,3,11,1080,1988,47.5662,-122.108
1955000.0,3,1.75,3330,12566,1.0,4,8,1390,1960,47.5287,-122.22
481000.0,3,1.75,1560,3000,1.0,4,6,790,1918,47.6846,-122.345
258000.0,3,2.5,1730,6930,2.0,3,8,0,1994,47.2621,-122.308
429000.0,2,1.75,1350,6315,1.0,3,8,0,2005,47.7141,-122.032
350000.0,2,1.75,1430,7921,1.0,3,7,0,1983,47.5088,-122.371
255500.0,2,1.0,1440,43560,1.0,4,7,290,1965,47.4916,-122.082
230000.0,3,1.0,1120,7500,1.0,3,7,0,1965,47.5112,-122.359
293550.0,4,1.75,1250,8840,1.0,4,7,340,1979,47.4138,-122.317
220000.0,3,1.75,1230,8917,1.0,4,7,0,1966,47.4528,-122.172
1042500.0,3,1.75,1900,9375,1.0,4,8,570,1941,47.6821,-122.273
2050000.0,4,3.25,3580,19989,1.5,4,7,100,1915,47.7087,-122.276
545000.0,3,2.5,2180,15693,1.0,4,8,330,1979,47.592,-122.082
675000.0,3,2.0,1010,5973,1.0,5,6,0,1942,47.6652,-122.202
622000.0,3,3.5,1690,1765,2.0,3,8,320,2006,47.6536,-122.34
324900.0,3,2.25,2080,9740,2.0,3,8,0,1988,47.261,-122.219
950000.0,3,2.5,3480,7800,1.0,4,7,1730,1941,47.7047,-122.378
427000.0,3,1.75,1680,8610,1.0,4,7,390,1969,47.7246,-122.173
225000.0,2,2.5,1360,2693,2.0,3,6,0,2003,47.3492,-122.025
230000.0,3,1.0,1360,9310,1.0,4,7,340,1980,47.4901,-122.185
385000.0,3,1.75,1560,5950,1.0,4,6,780,1944,47.719,-122.307
430000.0,4,1.5,1560,6534,1.0,4,7,0,1962,47.6012,-122.152
430000.0,3,2.5,2000,35438,2.0,3,7,0,1968,47.4733,-121.994
659000.0,2,2.5,1450,1213,2.0,3,9,340,2015,47.6692,-122.372
530000.0,4,1.75,2860,48351,1.0,3,8,1150,1978,47.7605,-122.085
305000.0,2,2.25,1000,905,3.0,3,8,0,2006,47.6842,-122.387
335000.0,2,1.75,1660,11437,2.0,3,7,0,1958,47.4899,-122.339
280000.0,1,1.0,690,1950,1.0,3,6,0,1928,47.6849,-122.374
915000.0,3,2.75,3390,7000,1.0,4,8,1650,1979,47.5701,-122.408
222000.0,3,1.0,990,7520,1.0,4,7,0,1958,47.285,-122.207
729032.0,4,2.5,2840,12866,1.0,4,9,1060,1977,47.6388,-122.167
375000.0,2,1.0,940,9839,1.0,3,6,0,1910,47.5379,-122.386
950000.0,5,4.0,4100,8120,2.0,3,9,0,2011,47.6917,-122.02
436000.0,2,1.0,790,6600,1.0,3,6,0,1949,47.6149,-122.293
925000.0,3,3.25,4110,20900,2.0,3,9,1480,2002,47.5506,-122.187
808000.0,3,1.75,2590,32380,1.0,3,8,0,1951,47.7539,-122.37
403900.0,4,2.5,2050,8909,1.0,4,8,360,1986,47.398,-122.31
590000.0,3,2.5,2400,99752,1.0,3,9,0,1996,47.3917,-122.084
866000.0,4,3.25,3990,9786,2.0,3,9,0,2004,47.6784,-122.026
299900.0,3,1.75,1730,9893,1.0,4,9,0,1988,47.3747,-122.164
299990.0,3,2.5,1870,8541,2.0,3,8,0,1989,47.2925,-122.346
270000.0,3,1.0,1830,8209,1.0,3,7,0,1942,47.7439,-122.228
304000.0,3,2.5,1710,6773,2.0,3,8,0,1993,47.2635,-122.312
1260000.0,3,3.0,3230,8625,2.0,3,10,1010,1998,47.562,-122.404
610000.0,3,1.75,1630,1500,3.0,3,8,0,2014,47.6536,-122.354
493000.0,6,1.75,2120,3801,1.5,4,7,900,1925,47.6832,-122.311
935000.0,3,2.0,1720,2000,1.5,3,8,660,1910,47.6384,-122.35
535000.0,3,2.5,2110,8164,2.0,3,9,0,1990,47.5269,-122.171
385000.0,4,2.5,2960,5054,2.0,3,9,0,2006,47.3601,-122.035
599000.0,4,2.5,2480,5000,2.0,3,7,0,2004,47.6811,-122.035
840000.0,5,2.75,2790,20824,1.0,3,9,1110,1959,47.6948,-122.282
615000.0,3,1.75,2350,20820,1.0,4,8,550,1978,47.6095,-122.059
1000000.0,3,1.75,2610,6360,2.0,3,8,480,1924,47.6287,-122.351
250000.0,3,2.5,1700,6000,2.0,3,8,0,1997,47.2615,-122.221
395000.0,3,1.75,1620,8085,1.0,3,7,410,1976,47.7349,-122.197
562200.0,3,1.5,1900,5250,1.0,4,7,400,1943,47.6991,-122.392
405000.0,4,2.5,2620,8960,1.0,5,7,1100,1955,47.7642,-122.335
289950.0,3,2.0,1670,7757,1.0,3,8,0,1992,47.3802,-122.207
480000.0,2,1.0,710,4800,1.0,2,6,0,1950,47.6212,-122.298
276900.0,3,1.0,1270,7566,1.0,4,7,0,1958,47.5074,-122.175
389000.0,3,1.0,1380,6591,1.0,4,7,0,1947,47.7164,-122.351
400000.0,4,2.25,2230,7200,1.0,4,7,930,1963,47.7648,-122.33
610750.0,4,2.25,2180,7297,2.0,3,8,0,1984,47.6459,-122.058
859000.0,4,2.25,3550,13900,1.0,3,8,1720,2010,47.5681,-122.127
330000.0,3,2.0,2500,10697,1.0,3,8,0,1994,47.1927,-122.01
410000.0,4,2.0,1970,10500,1.0,3,8,150,1961,47.479,-122.356
2998000.0,5,4.0,6670,16481,2.0,3,12,1710,2007,47.6409,-122.221
709050.0,4,3.5,2720,9000,2.0,3,8,50,1997,47.7034,-122.297
1462500.0,5,3.25,3840,4800,3.0,3,10,1090,2008,47.5929,-122.29
850000.0,4,3.25,3450,6500,2.0,3,8,1000,1994,47.5437,-122.388
500000.0,3,1.5,1680,17409,1.0,3,7,0,1962,47.6766,-122.176
560000.0,3,2.5,2070,12708,2.0,3,8,0,1996,47.5295,-122.18
750000.0,5,2.5,3240,9960,1.0,3,8,1220,1958,47.5858,-122.112
440000.0,2,1.75,1300,4000,2.0,3,7,0,1948,47.6687,-122.288
310000.0,3,1.0,1050,9876,1.0,3,7,0,1953,47.7635,-122.262
427500.0,3,1.5,1900,43186,1.5,4,7,600,1971,47.4199,-121.99
348000.0,3,1.5,1330,6768,1.0,4,7,0,1952,47.7366,-122.319
527000.0,4,2.5,2830,6163,2.0,3,9,0,2000,47.5227,-122.19
445000.0,4,2.5,2990,6383,2.0,3,7,0,2003,47.3499,-122.027
435000.0,3,2.25,1230,1238,2.0,3,8,150,2009,47.6519,-122.384
970000.0,4,2.75,4430,74358,2.0,3,10,0,1990,47.6392,-121.988
345000.0,3,2.5,1380,1547,3.0,3,8,0,2000,47.6908,-122.341
166950.0,3,1.0,1190,8820,1.0,3,6,0,1959,47.4616,-122.184
770000.0,3,2.5,2190,2658,2.0,4,9,0,1979,47.6528,-122.203
910000.0,5,3.0,2640,5096,2.0,3,10,0,2009,47.6809,-122.288
340000.0,4,1.0,1140,13440,1.0,2,5,0,1944,47.4619,-122.344
308000.0,4,2.5,2020,7277,2.0,3,8,0,1993,47.4318,-122.19
340000.0,3,2.0,1570,14992,1.0,3,8,0,2001,47.6965,-121.922
1495000.0,4,3.75,3770,4000,2.5,5,9,880,1916,47.6157,-122.287
635000.0,5,3.25,3710,34200,2.0,3,8,1200,1986,47.6101,-122.047
389517.0,4,2.5,2640,4725,2.0,3,8,0,2014,47.371,-122.017
217000.0,3,1.0,870,5200,1.0,5,6,0,1969,47.3701,-122.078
426500.0,4,2.75,2100,88426,1.0,3,6,0,1990,47.399,-122.011
437500.0,3,2.0,1760,2875,2.0,3,7,470,1988,47.5602,-122.378
334000.0,1,1.0,670,5750,1.0,3,7,0,1942,47.5624,-122.394
565000.0,4,2.0,2070,7980,1.5,4,7,0,1940,47.5092,-122.386
271000.0,4,1.75,1490,9112,1.0,3,6,520,1940,47.4991,-122.345
574000.0,3,2.0,2060,7000,1.0,4,9,0,1988,47.5644,-122.012
2950000.0,5,4.75,6240,47480,1.0,3,11,1630,2003,47.5317,-122.233
775000.0,4,2.75,2740,6200,1.5,4,8,920,1947,47.7084,-122.277
498445.0,4,2.5,3216,5902,2.0,3,9,0,2014,47.3425,-122.179
450000.0,3,1.5,1440,9711,1.0,3,7,300,1956,47.7394,-122.252
669000.0,2,1.75,1950,10766,1.0,4,6,790,1952,47.4504,-122.377
485000.0,3,2.0,2410,50654,1.5,3,7,0,1995,47.4154,-122.458
360000.0,2,2.0,1180,3200,1.0,4,6,590,1945,47.5275,-122.383
615000.0,2,1.0,1270,5000,1.0,3,8,180,1949,47.6828,-122.393
1569500.0,5,4.5,5620,5800,3.0,3,11,920,1999,47.6482,-122.412
925000.0,4,1.75,2710,11400,1.0,4,9,1280,1976,47.561,-122.153
768000.0,5,2.75,3030,13640,2.0,4,8,0,1980,47.6186,-122.146
310000.0,4,2.75,2060,8100,1.0,4,7,750,1988,47.3581,-122.317
371500.0,3,1.0,1650,6400,1.0,4,7,670,1954,47.52,-122.365
279000.0,3,1.5,1280,16738,1.5,4,5,0,1932,47.3895,-122.023
250000.0,3,1.75,1780,35233,1.0,4,8,360,1979,47.2949,-122.269
2700000.0,5,2.75,3831,13800,2.0,3,9,0,1959,47.5919,-122.251
1675000.0,3,2.5,3490,8343,2.0,4,9,1340,1939,47.7265,-122.281
221000.0,3,1.0,1150,7260,1.0,3,7,0,1959,47.7344,-122.333
415000.0,4,1.5,1540,7886,2.0,3,7,0,1967,47.734,-122.193
456000.0,3,2.5,2130,5205,2.0,3,8,0,2013,47.4832,-121.774
358000.0,3,1.5,1250,7194,1.0,4,7,0,1969,47.7298,-122.231
625000.0,4,1.75,2180,4431,1.5,3,8,160,1912,47.636,-122.302
624000.0,5,3.75,3570,14648,2.0,3,9,0,2005,47.7377,-121.974
850000.0,5,2.75,3430,15119,2.0,3,10,0,1998,47.5678,-122.032
353500.0,2,1.0,800,8775,1.0,3,6,0,1942,47.7171,-122.307
320000.0,2,1.5,1110,1200,3.0,3,8,0,2000,47.6931,-122.342
642450.0,3,1.75,1830,4160,1.0,3,7,600,1919,47.5962,-122.288
429000.0,3,2.0,1700,52826,1.0,3,7,0,1991,47.4164,-122.092
565000.0,2,1.0,960,4080,1.0,5,7,0,1911,47.6893,-122.349
335000.0,3,1.75,1400,7920,1.0,3,7,0,1965,47.7312,-122.202
274950.0,3,1.75,1670,7415,1.0,3,7,350,1987,47.3776,-122.116
660000.0,3,2.25,1570,1680,3.0,3,8,0,2014,47.6585,-122.348
756000.0,4,2.25,2160,5600,1.0,5,7,1080,1947,47.6442,-122.372
435000.0,2,1.0,960,6250,1.0,4,6,220,1940,47.5378,-122.375
481000.0,3,2.0,2580,15653,1.5,3,9,0,1990,47.4561,-122.361
559000.0,3,1.5,2070,5386,1.0,4,7,930,1948,47.6896,-122.374
410000.0,3,2.5,1860,15457,2.0,3,8,0,1997,47.7383,-121.955
1400000.0,4,3.25,4290,12103,1.0,3,11,1600,1997,47.5503,-122.102
375000.0,3,3.25,1370,1227,3.0,3,8,0,2007,47.6964,-122.341
1595000.0,4,2.5,2980,13341,1.5,5,8,1180,1928,47.704,-122.245
180000.0,3,1.0,1020,5500,1.5,3,7,0,1961,47.5502,-122.286
1525000.0,4,4.25,4720,21000,3.0,5,11,0,1971,47.7591,-122.376
590000.0,4,1.5,2230,5109,1.5,3,7,900,1918,47.6996,-122.31
300000.0,2,1.75,2120,6350,1.0,4,6,680,1924,47.6974,-122.356
1265000.0,4,2.25,2870,6000,1.0,5,8,1140,1951,47.6362,-122.282
850000.0,3,2.5,3360,8708,2.0,3,9,0,2006,47.7037,-122.016
2271150.0,4,3.25,4040,18916,1.0,4,9,0,1954,47.6155,-122.238
234000.0,3,1.75,1420,8738,1.0,4,7,0,1966,47.3113,-122.207
405000.0,2,3.0,1410,1240,2.0,3,8,270,2006,47.5221,-122.39
310000.0,5,3.0,2270,5001,1.0,3,7,910,1989,47.5539,-122.3
445000.0,3,2.25,1990,7340,2.0,3,8,0,1984,47.7579,-122.141
559900.0,3,2.75,2930,5569,1.0,3,9,1070,2004,47.7648,-122.164
530000.0,4,2.5,2590,7891,2.0,3,9,0,2006,47.5055,-122.194
540000.0,2,1.75,1240,4120,1.0,4,7,350,1906,47.6689,-122.314
802000.0,4,2.25,2130,8734,2.0,4,8,0,1961,47.5672,-122.161
420000.0,4,1.75,2380,15324,1.0,3,8,770,1978,47.6262,-122.049
690000.0,4,1.5,1970,4590,2.5,3,7,0,1909,47.666,-122.332
300000.0,3,1.75,1730,6900,1.0,4,7,600,1976,47.3915,-122.188
925000.0,5,5.5,5190,12637,2.0,3,11,0,2001,47.5424,-121.872
280000.0,3,2.5,1580,7918,2.0,3,7,0,1994,47.4431,-122.19
349000.0,4,2.5,1830,4694,2.0,3,7,0,2003,47.3573,-122.016
429000.0,3,2.5,1920,15124,2.0,3,8,0,1995,47.5015,-121.773
1595000.0,5,3.0,3640,8239,2.0,3,10,1100,1982,47.5842,-122.111
237100.0,3,1.75,1360,9603,1.0,3,7,0,1963,47.3959,-122.309
255000.0,4,2.5,1660,6724,2.0,3,7,0,2009,47.259,-122.256
444000.0,4,3.0,2800,7198,2.0,3,8,0,2002,47.3538,-122.013
639000.0,3,2.5,2010,3300,2.0,3,9,400,2014,47.5573,-122.287
280000.0,4,2.25,1600,7916,2.0,3,7,0,1991,47.194,-121.981
1400000.0,4,2.5,4070,7800,3.0,4,8,680,2002,47.6838,-122.327
378000.0,4,1.0,1300,6075,1.0,5,7,0,1954,47.773,-122.349
224000.0,3,1.5,1440,8370,1.0,3,7,0,1977,47.5418,-122.275
1437500.0,4,3.75,4410,9231,3.0,3,11,0,2001,47.5427,-122.265
205000.0,3,0.75,770,7000,1.0,3,4,0,1942,47.5661,-121.887
480000.0,5,3.0,2240,15435,1.0,5,7,850,1952,47.7426,-122.288
505000.0,3,2.5,2400,9601,1.0,5,7,1010,1977,47.7256,-122.211
308950.0,3,2.5,1600,6250,2.0,3,7,0,1995,47.3675,-122.02
410000.0,3,1.75,1510,6597,1.0,4,6,560,1939,47.5938,-122.315
369500.0,3,1.0,1200,9194,1.0,4,7,0,1952,47.7362,-122.319
665000.0,4,2.5,2600,17388,2.0,3,9,0,1996,47.5283,-122.146
1060000.0,4,2.5,4570,16015,2.0,3,11,0,1990,47.6246,-122.067
340000.0,3,1.75,1740,46580,1.0,4,7,0,1980,47.3583,-121.927
814950.0,4,2.75,2990,6626,2.0,3,9,0,2014,47.7107,-122.11
350000.0,3,1.0,950,9451,1.0,4,7,0,1977,47.7308,-122.19
227000.0,3,1.75,1510,9837,2.0,3,7,0,1989,47.2576,-122.255
180500.0,3,1.5,1540,9800,1.0,3,7,530,1973,47.4676,-122.184
2900000.0,4,3.25,5050,20100,1.5,3,11,300,1982,47.6312,-122.223
349000.0,4,2.5,2280,4096,2.0,3,7,0,2003,47.4834,-122.182
750000.0,2,2.25,1890,5400,2.0,5,8,280,1905,47.6688,-122.31
772000.0,4,2.75,3470,70131,1.0,4,8,1720,1962,47.6339,-122.18
435000.0,4,2.5,2130,10375,2.0,4,8,0,1986,47.4381,-122.16
1086000.0,3,3.0,2830,6041,2.0,3,8,990,1915,47.5694,-122.283
342000.0,3,2.5,1960,3540,2.0,3,8,0,2012,47.3568,-122.055
295000.0,3,2.25,1980,8000,1.0,4,9,420,1974,47.3149,-122.378
380000.0,5,1.75,3000,6000,1.0,5,7,1500,1958,47.492,-122.225
595000.0,4,2.25,1920,3225,1.5,5,7,620,1923,47.5848,-122.384
299000.0,2,1.0,710,6732,1.0,5,6,0,1942,47.5151,-122.372
261950.0,3,2.5,1880,5000,2.0,3,7,0,2010,47.3359,-122.054
295000.0,3,2.0,1830,17321,1.0,4,7,730,1948,47.5072,-122.272
269000.0,4,1.75,1490,10000,1.0,4,8,390,1969,47.3099,-122.379
395000.0,4,3.0,2500,6278,2.0,3,9,0,2002,47.3325,-122.168
280500.0,4,2.75,2660,7754,1.5,3,8,1070,1986,47.3078,-122.337
687015.0,3,1.75,1470,873,3.0,3,10,0,2009,47.6256,-122.362
353250.0,2,1.0,1060,1600,2.0,3,7,0,1979,47.5888,-122.294
740000.0,3,2.5,2200,3000,2.0,3,9,670,2002,47.6451,-122.35
341780.0,4,2.75,2260,4440,2.0,3,7,0,2014,47.3507,-122.291
425000.0,3,2.25,1670,9500,1.0,3,7,500,1977,47.7253,-122.309
1030000.0,3,2.5,3545,9816,1.0,3,10,935,2005,47.5534,-122.078
805000.0,4,2.5,3020,3600,2.5,3,9,0,2009,47.5407,-121.993
210000.0,3,1.0,920,6612,1.0,3,6,0,1948,47.548,-122.284
299900.0,4,2.75,2330,7200,1.0,4,8,770,1977,47.3203,-122.385
378500.0,2,1.0,880,6171,1.0,4,7,0,1949,47.7262,-122.285
520000.0,4,2.5,3060,7161,2.0,3,8,200,2005,47.5383,-121.879
1130000.0,4,3.0,3180,4649,2.0,4,9,1110,1925,47.6583,-122.273
195000.0,3,1.5,1430,5200,1.0,4,7,400,1977,47.3644,-122.094
295000.0,3,2.5,1690,4102,2.0,3,7,0,2003,47.3552,-122.015
239000.0,4,1.75,1500,12560,1.0,4,7,500,1977,47.2918,-122.197
287000.0,4,1.5,1300,10050,1.5,3,7,0,1963,47.4899,-122.116
205000.0,4,1.5,1420,8063,1.0,3,7,480,1962,47.4174,-122.316
543000.0,2,1.0,940,3864,1.0,4,8,0,1918,47.6631,-122.345
655000.0,4,2.5,2370,9517,1.0,3,9,740,1984,47.6222,-122.034
507000.0,4,2.5,2730,7649,2.0,3,7,0,2006,47.5441,-121.882
685000.0,3,2.5,1460,8800,1.0,4,7,0,1956,47.5895,-122.232
429900.0,4,3.25,3310,8897,2.0,3,9,930,1991,47.2655,-122.31
520000.0,3,1.75,2310,36665,1.0,3,8,730,1983,47.7697,-122.274
324000.0,3,2.5,1940,8347,2.0,3,8,0,1990,47.3654,-122.164
450000.0,3,1.75,1160,6120,1.0,3,7,120,1941,47.6926,-122.287
380000.0,3,3.25,1450,1468,2.0,3,8,350,2009,47.5664,-122.37
845800.0,4,3.5,3020,12750,2.0,3,10,0,1990,47.6524,-122.184
199950.0,3,1.0,840,9480,1.0,3,6,0,1960,47.3277,-122.341
430000.0,4,1.75,1890,6000,1.0,4,6,780,1947,47.7274,-122.305
1389000.0,4,3.5,3130,3900,2.0,3,9,580,2008,47.6849,-122.327
325000.0,4,2.5,2963,5797,2.0,3,9,0,2006,47.3831,-122.185
650000.0,4,2.5,2630,28298,2.0,3,8,0,1996,47.6314,-121.968
535000.0,5,2.75,2620,6389,2.0,3,9,0,2007,47.77,-122.236
345000.0,4,2.5,2382,5899,2.0,3,8,0,2011,47.2793,-122.295
229900.0,4,1.75,1550,9899,1.0,4,7,0,1967,47.3583,-122.183
250000.0,3,2.25,1481,2820,2.0,3,7,0,2012,47.3457,-122.217
570000.0,3,1.75,1210,7350,1.0,3,7,0,1977,47.7,-122.172
297000.0,4,2.5,2230,4952,2.0,3,8,0,2011,47.3363,-122.211
354000.0,4,2.5,2580,5476,2.0,3,8,0,2005,47.4042,-122.205
405000.0,5,2.5,3370,5092,2.0,3,7,0,2006,47.3594,-122.036
540000.0,3,2.5,1380,1021,2.0,3,8,220,2008,47.6148,-122.309
234950.0,3,1.0,1360,9948,1.0,3,6,0,1977,47.3422,-122.053
452000.0,3,2.0,2270,148975,1.0,4,6,1000,1900,47.5092,-122.195
305000.0,2,1.0,910,22725,1.0,1,6,0,1926,47.7712,-122.299
1280000.0,9,4.5,3650,5000,2.0,3,8,1120,1915,47.6604,-122.289
660000.0,3,2.5,2330,3995,2.0,3,9,0,2006,47.5542,-122.001
921000.0,4,1.5,2220,9496,1.0,4,7,730,1954,47.6233,-122.206
490000.0,4,2.25,2020,4960,2.0,3,7,310,1938,47.6867,-122.369
500000.0,4,2.5,1770,8155,1.5,4,6,0,1970,47.719,-122.173
525000.0,3,1.75,1600,9579,1.0,3,8,420,1977,47.7662,-122.159
367000.0,2,1.0,700,2334,1.0,3,7,0,1945,47.701,-122.39
416000.0,2,1.0,880,6650,1.0,5,6,0,1918,47.6914,-122.372
398000.0,4,2.5,2050,14724,2.0,3,7,0,1989,47.73,-121.969
389000.0,4,2.5,2420,9147,2.0,3,10,0,1998,47.3221,-122.322
292000.0,3,1.75,1090,4500,1.5,5,8,0,1929,47.5157,-122.256
165000.0,3,1.0,970,7503,1.0,4,6,0,1967,47.4688,-122.163
220500.0,2,1.0,990,57499,1.0,2,6,0,1949,47.4145,-122.463
565000.0,3,1.0,910,5212,1.0,3,7,0,1951,47.6742,-122.284
546000.0,3,3.0,1530,9999,1.0,4,7,380,1983,47.6869,-122.186
461000.0,4,2.75,1700,7495,1.0,4,7,500,1964,47.7589,-122.354
275000.0,3,1.75,1490,8000,1.0,3,8,0,1978,47.3817,-122.166
260000.0,4,2.5,2110,8990,2.0,3,8,0,1977,47.4457,-122.127
480000.0,5,2.0,2590,8610,1.0,4,7,1250,1958,47.6112,-122.126
420000.0,3,1.75,1230,10005,1.0,4,7,0,1963,47.621,-122.114
122000.0,2,1.0,730,6728,1.0,3,6,0,1953,47.4275,-122.324
350000.0,4,2.5,1660,2500,2.0,3,7,0,2007,47.5437,-122.283
529000.0,5,2.5,2380,91476,1.0,4,8,800,1976,47.479,-122.153
363000.0,4,3.0,2250,12142,2.0,3,8,0,1986,47.4338,-122.16
190000.0,3,1.0,1090,8520,1.0,3,7,0,1967,47.3364,-122.307
290000.0,3,2.25,1500,7482,1.0,4,7,290,1968,47.4619,-122.187
532000.0,3,3.75,2260,2050,2.0,3,9,1090,2010,47.566,-122.29
487000.0,6,3.25,4750,248600,2.0,4,8,0,1947,47.1879,-121.973
597500.0,3,2.5,2620,4800,2.0,3,7,0,2002,47.6849,-122.037
365000.0,2,1.5,820,1270,2.0,3,7,0,2009,47.5925,-122.295
365000.0,4,2.25,1990,21312,1.0,4,8,0,1968,47.439,-122.144
375000.0,2,1.0,1810,8527,1.5,4,7,0,1943,47.7275,-122.336
275000.0,2,1.5,1160,1103,2.0,3,7,270,2006,47.7677,-122.315
279000.0,3,2.5,1920,7779,2.0,3,7,0,1989,47.4024,-122.171
705000.0,4,1.75,1690,11739,1.0,4,8,0,1959,47.552,-122.219
643950.0,3,2.25,1760,2122,3.0,3,9,0,2015,47.5633,-122.385
590000.0,5,1.0,1840,6710,1.5,3,7,0,1920,47.5686,-122.378
95000.0,1,0.75,760,5746,1.0,4,5,0,1915,47.3046,-122.215
